tar_id,TargetVariable
1780,0.307692308
1781,0.471698113
1782,0.333333333
1783,0.513157895
1784,0.6
1785,0.4
1786,0.25
1787,0.130434783
1788,0.4
1789,0.857142857
1790,0.604651163
1791,0.076923077
1792,0.636363636
1793,0.537037037
1794,0.666666667
1795,0.411764706
1796,0.455882353
1797,0.484848485
1798,0.596491228
1799,0.487804878
1800,0.688073394
1801,0.676470588
1802,0.105263158
1803,0.368932039
1804,0
1805,0.125
1806,0.676470588
1807,0.324786325
1808,0.2
1809,0.512195122
1810,0.575757576
1811,0.237288136
1812,0.090277778
1813,0.255813953
1814,0.414634146
1815,0
1816,0.459459459
1817,0
1818,0.620689655
1819,0.423076923
1820,0.196078431
1821,0.512195122
1822,0
1823,0.176470588
1824,0.15
1825,0.666666667
1826,0.25
1827,0.5
1828,0.5
1829,0.604651163
1830,0.341085271
1831,0
1832,0.176470588
1833,0.446428571
1834,0.588235294
1835,0.4
1836,0
1837,0.78
1838,0.387755102
1839,0.230769231
1840,0.575757576
1841,0.346938776
1842,0.538461538
1843,0.678571429
1844,0.597826087
1845,0.316666667
1846,0.302325581
1847,0.260869565
1848,0.338983051
1849,0.58974359
1850,0.527272727
1851,0.469387755
1852,0.237288136
1853,0.512195122
1854,0.720930233
1855,0.459016393
1856,0.465116279
1857,0.385964912
1858,0.561403509
1859,0.651162791
1860,0.620689655
1861,0.347826087
1862,0.590909091
1863,0.416666667
1864,0.176470588
1865,0.238095238
1866,0.105263158
1867,0.484848485
1868,0.5
1869,0.596491228
1870,0.522222222
1871,0.6
1872,0.457943925
1873,0.592592593
1874,0.583333333
1875,0.428571429
1876,0.472727273
1877,0.402777778
1878,0.594594595
1879,0.384615385
1880,0.388888889
1881,0.238095238
1882,0.521126761
1883,0.345454545
1884,0.666666667
1885,0.571428571
1886,0.5
1887,0.727272727
1888,0.321428571
1889,0.237288136
1890,0.404761905
1891,0.524590164
1892,0.487179487
1893,0.457943925
1894,0.5
1895,0.330508475
1896,0.529411765
1897,0.350877193
1898,0.55
1899,0.255813953
1900,0.357142857
1901,0.333333333
1902,0.511627907
1903,0
1904,0.428571429
1905,0.468253968
1906,0
1907,0.642857143
1908,0.2
1909,0.291666667
1910,0.2125
1911,0.15
1912,0.542168675
1913,0.486486486
1914,0.352941176
1915,0.346938776
1916,0.565217391
1917,0.530612245
1918,0.7
1919,0.632653061
1920,0.642857143
1921,0.523809524
1922,0.505376344
1923,0.594594595
1924,0.285714286
1925,0.348484848
1926,0.62962963
1927,0.40625
1928,0.1875
1929,0.583333333
1930,0
1931,0.227272727
1932,0.62406015
1933,0.6
1934,0.333333333
1935,0.252631579
1936,0.312977099
1937,0.685714286
1938,0.476190476
1939,0.417475728
1940,0.621621622
1941,0.48
1942,0.476190476
1943,0.25
1944,0.733333333
1945,0.304
1946,0.636363636
1947,0.344262295
1948,0.634408602
1949,0.368
1950,0.285714286
1951,0.578947368
1952,0.55952381
1953,0.225
1954,0.368932039
1955,0.166666667
1956,0.421052632
1957,0.367647059
1958,0.445783133
1959,0.25
1960,0.27027027
1961,0.506849315
1962,0.461538462
1963,0.097560976
1964,0.638297872
1965,0.575
1966,0.172413793
1967,0.642857143
1968,0.389830508
1969,0.555555556
1970,0.47826087
1971,0.545454545
1972,0.357142857
1973,0.421052632
1974,0.528301887
1975,0.545454545
1976,0.479166667
1977,0
1978,0.375
1979,0.097560976
1980,0.651162791
1981,0.322580645
1982,0.434782609
1983,0.46835443
1984,0.46031746
1985,0.312977099
1986,0.620689655
1987,0.5
1988,0.378787879
1989,0.612903226
1990,0.75
1991,0.405405405
1992,0.724137931
1993,0.666666667
1994,0.777777778
1995,0.375
1996,0.53125
1997,0.5
1998,0.578947368
1999,0.397849462
2000,0.481927711
2001,0.411764706
2002,0.402777778
2003,0.418604651
2004,0.563636364
2005,0.927272727
2006,0.78
2007,0.658536585
2008,0.463414634
2009,0.733333333
2010,0.312977099
2011,0.25
2012,0.62962963
2013,0.842105263
2014,0.428571429
2015,0.417475728
2016,0.566037736
2017,0.620689655
2018,0.232142857
2019,0.561403509
2020,0.512820513
2021,0.117647059
2022,0.576923077
2023,0.776119403
2024,0.222222222
2025,0.642857143
2026,0.5
2027,0.361702128
2028,0.5625
2029,0.444444444
2030,0.386363636
2031,0.602739726
2032,0.413793103
2033,0.428571429
2034,0.557692308
2035,0
2036,0.435483871
2037,0.545454545
2038,0.435185185
2039,0.431818182
2040,0.303030303
2041,0.616666667
2042,0.75
2043,0.384615385
2044,0.653061224
2045,0.7
2046,0.452830189
2047,0.345454545
2048,0.35483871
2049,0.6
2050,0.375
2051,0.42
2052,0.636363636
2053,0.195652174
2054,0.620689655
2055,0.555555556
2056,0.537634409
2057,0.337349398
2058,0.285714286
2059,0.333333333
2060,0.476190476
2061,0.340425532
2062,0.333333333
2063,0.612903226
2064,0.231884058
2065,0.110091743
2066,0.227272727
2067,0.6
2068,0.571428571
2069,0.571428571
2070,0.315789474
2071,0
2072,0.76
2073,0.777777778
2074,0.692307692
2075,0.444444444
2076,0.285714286
2077,0.27027027
2078,0.378787879
2079,0.857142857
2080,0.294117647
2081,0.25
2082,0.142857143
2083,0
2084,0.733333333
2085,0.25
2086,0.110091743
2087,0.632183908
2088,0.366666667
2089,0.294117647
2090,0.545454545
2091,0.409090909
2092,0
2093,0.312977099
2094,0.333333333
2095,0.683333333
2096,0.555555556
2097,0.191176471
2098,0.593406593
2099,0
2100,0.166666667
2101,0.321428571
2102,0.419354839
2103,0.553398058
2104,0.545454545
2105,0.413793103
2106,0.5625
2107,0.447058824
2108,0.357142857
2109,0.236842105
2110,0.263157895
2111,0.6
2112,0.396825397
2113,0.285714286
2114,0.551724138
2115,0.351851852
2116,0.222222222
2117,0.724137931
2118,0.585365854
2119,0.25
2120,0.927272727
2121,0.5
2122,0.315789474
2123,0.421052632
2124,0.444444444
2125,0.5
2126,0.25
2127,0.56
2128,0.428571429
2129,0.527272727
2130,0.555555556
2131,0.445945946
2132,0.24
2133,0.110091743
2134,0.378787879
2135,0.5
2136,0.2
2137,0.785714286
2138,0.927272727
2139,0.307142857
2140,0.482758621
2141,0.472222222
2142,0
2143,0.568965517
2144,0.345454545
2145,0.527272727
2146,0.563636364
2147,0.5625
2148,0.427350427
2149,0.307692308
2150,0.25
2151,0.321428571
2152,0.5
2153,0.483146067
2154,0.419354839
2155,0.269230769
2156,0.5
2157,0.533980583
2158,0.306666667
2159,0.110091743
2160,0.291262136
2161,0.512820513
2162,0.762711864
2163,0.311688312
2164,0.42
2165,0.348837209
2166,0.466666667
2167,0.285714286
2168,0.236842105
2169,0.506329114
2170,0.535714286
2171,0.46969697
2172,0.428571429
2173,0.316326531
2174,0.536231884
2175,0.191489362
2176,0.566666667
2177,0.541666667
2178,0.333333333
2179,0.428571429
2180,0.321428571
2181,0.588235294
2182,0.590909091
2183,0.441860465
2184,0.166666667
2185,0.444444444
2186,0.222222222
2187,0.269230769
2188,0.110091743
2189,0.6
2190,0.340425532
2191,0.777777778
2192,0.5
2193,0.666666667
2194,0.311688312
2195,0.384615385
2196,0.381818182
2197,0.071428571
2198,0.6
2199,0.363636364
2200,0.525
2201,0.387096774
2202,0.709302326
2203,0.3
2204,0.428571429
2205,0.028571429
2206,0.454545455
2207,0.634408602
2208,0.236363636
2209,0.433962264
2210,0.5
2211,0.479166667
2212,0.486486486
2213,0.551724138
2214,0.653846154
2215,0.325581395
2216,0.5
2217,0.536585366
2218,0.434210526
2219,0.403225806
2220,0.366197183
2221,0.307142857
2222,0.325581395
2223,0.191489362
2224,0.285714286
2225,0.375
2226,0.7
2227,0.660377358
2228,0.508196721
2229,0.427350427
2230,0.473684211
2231,0.538461538
2232,0.25
2233,0.404761905
2234,0.638297872
2235,0.709302326
2236,0.4
2237,0.487804878
2238,0.459183673
2239,0.440677966
2240,0.762711864
2241,0.405405405
2242,0.12
2243,0.602739726
2244,0.5
2245,0.509090909
2246,0.447368421
2247,0.191489362
2248,0.580645161
2249,0.432432432
2250,0.5
2251,0.387755102
2252,0.222222222
2253,0.594594595
2254,0.321428571
2255,0.419354839
2256,0.348837209
2257,0.593406593
2258,0.352
2259,0.536082474
2260,0.702380952
2261,0.509803922
2262,0.567567568
2263,0.62
2264,0.543478261
2265,0.344262295
2266,0.181818182
2267,0.618181818
2268,0.387755102
2269,0.466666667
2270,0.553191489
2271,0.333333333
2272,0.110091743
2273,0.191919192
2274,0.333333333
2275,0.518518519
2276,0.632183908
2277,0.289855072
2278,0.209876543
2279,0.457142857
2280,0.5
2281,0
2282,0.64
2283,0.444444444
2284,0.333333333
2285,0.080645161
2286,0.071428571
2287,0.181818182
2288,0.507936508
2289,0.447368421
2290,0.49122807
2291,0.345454545
2292,0.2
2293,0.4
2294,0.7
2295,0.269230769
2296,0.551401869
2297,0.533333333
2298,0.1
2299,0
2300,0.196428571
2301,0.457142857
2302,0
2303,0.275
2304,0.37037037
2305,0.609756098
2306,0.525
2307,0.375
2308,0
2309,0.433628319
2310,0.5
2311,0.542056075
2312,0.552631579
2313,0.289855072
2314,0.333333333
2315,0.315789474
2316,0.130434783
2317,0.209876543
2318,0.388888889
2319,0.887096774
2320,0.823529412
2321,0.522727273
2322,0.339622642
2323,0.110091743
2324,0
2325,0.441860465
2326,0.442622951
2327,0.440677966
2328,0.526315789
2329,0.621621622
2330,0.291262136
2331,0
2332,0.408163265
2333,0.419047619
2334,0.643835616
2335,0.5
2336,0.633333333
2337,0.225
2338,0.426666667
2339,0.576923077
2340,0.666666667
2341,0
2342,0.528301887
2343,0.312977099
2344,0.461538462
2345,0.456
2346,0.5
2347,0.545454545
2348,0.413043478
2349,0
2350,0.386363636
2351,0.436363636
2352,0.243589744
2353,0.6
2354,0.6
2355,0.918367347
2356,0.553191489
2357,0
2358,0.566666667
2359,0.594594595
2360,0.4
2361,0.548387097
2362,0.652173913
2363,0.518518519
2364,0.307692308
2365,0.433628319
2366,0.525
2367,0.5
2368,0.340425532
2369,0.5
2370,0.315789474
2371,0.345454545
2372,0.328571429
2373,0.291666667
2374,0.214285714
2375,0.571428571
2376,0.485714286
2377,0.666666667
2378,0.428571429
2379,0.327586207
2380,0.233333333
2381,0.540540541
2382,0.130434783
2383,0.887096774
2384,0.307692308
2385,0.693877551
2386,0.283950617
2387,0.110091743
2388,0.375
2389,0.857142857
2390,0.558823529
2391,0.666666667
2392,0.428571429
2393,0.315789474
2394,0.571428571
2395,0.209876543
2396,0.525
2397,0.481481481
2398,0.761904762
2399,0.404761905
2400,0.206896552
2401,0.566666667
2402,0.5
2403,0.4
2404,0.3
2405,0.216494845
2406,0.666666667
2407,0.5125
2408,0.678571429
2409,0.390243902
2410,0.538461538
2411,0.5
2412,0.402777778
2413,0.5
2414,0.383561644
2415,0.363636364
2416,0.586956522
2417,0.4875
2418,0.333333333
2419,0.604938272
2420,0.615384615
2421,0.584615385
2422,0.304
2423,0.25
2424,0.75
2425,0.55
2426,0.32
2427,0.525
2428,0.234693878
2429,0.5625
2430,0.19047619
2431,0.662650602
2432,0.333333333
2433,0.311688312
2434,0.65
2435,0.666666667
2436,0.432432432
2437,0.445783133
2438,0
2439,0.561643836
2440,0.597014925
2441,0.622641509
2442,0.260869565
2443,0.346938776
2444,0.488636364
2445,0.636363636
2446,0.337662338
2447,0.643835616
2448,0.105263158
2449,0.525
2450,0.442857143
2451,0.62
2452,0.5
2453,0.392405063
2454,0.42
2455,0.19047619
2456,0.289473684
2457,0
2458,0.605633803
2459,0.916666667
2460,0.578947368
2461,0.25
2462,0.383561644
2463,0.5
2464,0
2465,0.339285714
2466,0.35106383
2467,0.585858586
2468,0.333333333
2469,0.704918033
2470,0.533333333
2471,0.593023256
2472,0.5
2473,0
2474,0.352
2475,0.387096774
2476,0.404761905
2477,0.411764706
2478,0.363636364
2479,0.512820513
2480,0.524590164
2481,0.638297872
2482,0.485714286
2483,0.466666667
2484,0.428571429
2485,0.5
2486,0.344262295
2487,0.578947368
2488,0.432432432
2489,0.196078431
2490,0.4875
2491,0.545454545
2492,0.097560976
2493,0.488888889
2494,0.5
2495,0.268817204
2496,0.458333333
2497,0.5
2498,0.532467532
2499,0.584269663
2500,0.634615385
2501,0.432432432
2502,0.32
2503,0.458333333
2504,0.483870968
2505,0.225
2506,0.5
2507,0.512820513
2508,0.436363636
2509,0
2510,0.535714286
2511,0.5
2512,0.423728814
2513,0.485294118
2514,0.575757576
2515,0.36
2516,0.097560976
2517,0.4
2518,0.304
2519,0.406976744
2520,0.214285714
2521,0.478723404
2522,0.260869565
2523,0.526315789
2524,0.310344828
2525,0.409090909
2526,0.583333333
2527,0.522727273
2528,0.234693878
2529,0.516129032
2530,0.181818182
2531,0
2532,0.67032967
2533,0.25
2534,0
2535,0.456
2536,0.638297872
2537,0.532467532
2538,0.19047619
2539,0.363636364
2540,0.539823009
2541,0.482142857
2542,0.693877551
2543,0.80952381
2544,0.65
2545,0.8
2546,0.413793103
2547,0.339285714
2548,0
2549,0.75257732
2550,0.153846154
2551,0.260869565
2552,0.363636364
2553,0
2554,0.19047619
2555,0.65
2556,0.268817204
2557,0.340425532
2558,0.436363636
2559,0
2560,0.5
2561,0.580645161
2562,0.532467532
2563,0.260869565
2564,0.442857143
2565,0.454545455
2566,0.5
2567,0.632352941
2568,0.181818182
2569,0.212765957
2570,0.561643836
2571,0.36
2572,0.6
2573,0.404255319
2574,0.5
2575,0.46969697
2576,0.25
2577,0.482758621
2578,0.327586207
2579,0.533333333
2580,0.596153846
2581,0.5
2582,0.375
2583,0.539823009
2584,0.214285714
2585,0.028571429
2586,0.181818182
2587,0.433628319
2588,0.555555556
2589,0.45
2590,0.580645161
2591,0.557377049
2592,0.516949153
2593,0.55
2594,0.642857143
2595,0.3
2596,0.459459459
2597,0.522222222
2598,0.67032967
2599,0.404761905
2600,0.388888889
2601,0.264705882
2602,0.511363636
2603,0
2604,0.555555556
2605,0.268817204
2606,0.5
2607,0.333333333
2608,0.402777778
2609,0.36
2610,0.142857143
2611,0.409090909
2612,0.775
2613,0.543478261
2614,0.327586207
2615,0.450549451
2616,0.440860215
2617,0.028571429
2618,0.333333333
2619,0.5
2620,0.383561644
2621,0.19047619
2622,0.212765957
2623,0.659793814
2624,0.545454545
2625,0.365079365
2626,0.5
2627,0.5
2628,0.596153846
2629,0.539823009
2630,0.386363636
2631,0.375
2632,0.8
2633,0.729411765
2634,0.196078431
2635,0.75
2636,0.428571429
2637,0.307692308
2638,0.65
2639,0.404255319
2640,0.339130435
2641,0.536082474
2642,0.130434783
2643,0.625
2644,0.516949153
2645,0.234693878
2646,0.541666667
2647,0
2648,0.516129032
2649,0.35106383
2650,0.596153846
2651,0.236363636
2652,0
2653,0.181818182
2654,0.180555556
2655,0
2656,0.70212766
2657,0.4375
2658,0.62
2659,0.365384615
2660,0.321428571
2661,0.42
2662,0.643835616
2663,0.327586207
2664,0.475247525
2665,0.52
2666,0.518518519
2667,0.5
2668,0.166666667
2669,0.313953488
2670,0
2671,0.110091743
2672,0
2673,0.6
2674,0.333333333
2675,0.707865169
2676,0.368421053
2677,0.75
2678,0.561403509
2679,0.368
2680,0.196078431
2681,0.52
2682,0.341176471
2683,0.19047619
2684,0.489795918
2685,0.5
2686,0.25
2687,0.4
2688,0.4375
2689,0.176470588
2690,0.476190476
2691,0.636363636
2692,0.632183908
2693,0.479452055
2694,0.536585366
2695,0.260869565
2696,0.424778761
2697,0.130434783
2698,0.473684211
2699,0.387096774
2700,0.375
2701,0.5
2702,0.414634146
2703,0.523809524
2704,0.294117647
2705,0.574468085
2706,0.181818182
2707,0.317460317
2708,0.511904762
2709,0.1875
2710,0.260869565
2711,0.4
2712,0.419047619
2713,0.363636364
2714,0.209876543
2715,0.25
2716,0.487179487
2717,0.339285714
2718,0.528571429
2719,0.230769231
2720,0.492307692
2721,0.636363636
2722,0.444444444
2723,0.423076923
2724,0.130434783
2725,0.028571429
2726,0.390243902
2727,0
2728,0.15
2729,0.555555556
2730,0.441176471
2731,0.393939394
2732,0.362068966
2733,0.634615385
2734,0.32
2735,0.442622951
2736,0.3
2737,0.507936508
2738,0.8
2739,0.306122449
2740,0.313953488
2741,0.230769231
2742,0.5
2743,0.235294118
2744,0.333333333
2745,0.523809524
2746,0.5
2747,0.357142857
2748,0.317460317
2749,0.64
2750,0.285714286
2751,0.65
2752,0.574468085
2753,0.333333333
2754,0.462184874
2755,0.2
2756,0.505376344
2757,0.142857143
2758,0.466666667
2759,0.230769231
2760,0.5
2761,0.5
2762,0.225
2763,0.533333333
2764,0.34375
2765,0.5
2766,0
2767,0.643835616
2768,0.510638298
2769,0.235294118
2770,0.3
2771,0.363636364
2772,0.279069767
2773,0.2
2774,0.390243902
2775,0.362068966
2776,0.444444444
2777,0.545454545
2778,0.105263158
2779,0.028571429
2780,0.625
2781,0.080645161
2782,0.5
2783,0.510638298
2784,0.35
2785,0.181818182
2786,0.507936508
2787,0.47826087
2788,0.612244898
2789,0.511627907
2790,0.642857143
2791,0.076923077
2792,0.393939394
2793,0.080645161
2794,0
2795,0.5
2796,0.466666667
2797,0.43956044
2798,0.19047619
2799,0.517241379
2800,0.551724138
2801,0.472222222
2802,0.48
2803,0
2804,0.433333333
2805,0.525
2806,0.406976744
2807,0
2808,0.448979592
2809,0.105263158
2810,0.566666667
2811,0.227272727
2812,0.561643836
2813,0.110091743
2814,0.552631579
2815,0.181818182
2816,0.333333333
2817,0.525
2818,0.489361702
2819,0.142857143
2820,0.25
2821,0.35443038
2822,0.5
2823,0.632352941
2824,0.6
2825,0.269230769
2826,0.133333333
2827,0.362068966
2828,0.547169811
2829,0.643835616
2830,0.571428571
2831,0.65
2832,0.426666667
2833,0.49122807
2834,0.621621622
2835,0.516129032
2836,0.536082474
2837,0.642857143
2838,0.222222222
2839,0.575757576
2840,0.291666667
2841,0.375
2842,0.358490566
2843,0.225
2844,0.234693878
2845,0.577777778
2846,0.5
2847,0.609756098
2848,0.580645161
2849,0.5
2850,0.470588235
2851,0.520833333
2852,0.5625
2853,0.411764706
2854,0.422413793
2855,0.671052632
2856,0.417322835
2857,0.258064516
2858,0.642857143
2859,0
2860,0.559633028
2861,0.15
2862,0.516129032
2863,0.583333333
2864,0.313432836
2865,0.5
2866,0.522727273
2867,0.487179487
2868,0.181818182
2869,0.446428571
2870,0.028571429
2871,0.685393258
2872,0.632183908
2873,0.142857143
2874,0.442857143
2875,0.666666667
2876,0.5
2877,0.666666667
2878,0.643835616
2879,0.423076923
2880,0.25
2881,0.75
2882,0.695652174
2883,0.565217391
2884,0.363636364
2885,0.390243902
2886,0.62962963
2887,0.420289855
2888,0.19047619
2889,0.473684211
2890,0.566666667
2891,0.59375
2892,0.444444444
2893,0.259259259
2894,0.333333333
2895,0.428571429
2896,0.617021277
2897,0.449275362
2898,0.533333333
2899,0.524271845
2900,0.436363636
2901,0.428571429
2902,0
2903,0.293333333
2904,0.736842105
2905,0.453488372
2906,0.511627907
2907,0.526315789
2908,0.210526316
2909,0.721311475
2910,0.5
2911,0.75
2912,0.294117647
2913,0.2
2914,0.579710145
2915,0.647058824
2916,0.456521739
2917,0.543859649
2918,0.19047619
2919,0.928571429
2920,0.243589744
2921,0.416666667
2922,0.363636364
2923,0.475
2924,0.12
2925,0.285714286
2926,0.474576271
2927,0.523809524
2928,0.457627119
2929,0.444444444
2930,0.575
2931,0.65625
2932,0.511627907
2933,0.444444444
2934,0.544303797
2935,0.318181818
2936,0.522727273
2937,0.45
2938,0.266666667
2939,0.528301887
2940,0.475
2941,0.344262295
2942,0.2
2943,0.5625
2944,0.4
2945,0.166666667
2946,0.754385965
2947,0.226600985
2948,0.5
2949,0.378640777
2950,0.25
2951,0.327272727
2952,0.43902439
2953,0.5
2954,0.523809524
2955,0.177777778
2956,0.615384615
2957,0.764705882
2958,0.5
2959,0.333333333
2960,0.352
2961,0.464912281
2962,0.601694915
2963,0.625
2964,0.363636364
2965,0.372093023
2966,0.619047619
2967,0.380952381
2968,0.666666667
2969,0.436363636
2970,0
2971,0.533333333
2972,0.19047619
2973,0.5
2974,0.516129032
2975,0.622641509
2976,0.442307692
2977,0
2978,0.193548387
2979,0.307692308
2980,0.224489796
2981,0.5
2982,0.421052632
2983,0.525
2984,0.62962963
2985,0.576923077
2986,0.5
2987,0
2988,0.302325581
2989,0.695652174
2990,0.422535211
2991,0.25
2992,0.4
2993,0.428571429
2994,0.433962264
2995,0.444444444
2996,0.592592593
2997,0.444444444
2998,0.453488372
2999,0.464285714
3000,0.5
3001,0.363636364
3002,0.736842105
3003,0.404761905
3004,0.53125
3005,0.570093458
3006,0.444444444
3007,0.52173913
3008,0.528301887
3009,0.346153846
3010,0
3011,0.358974359
3012,0.527777778
3013,0.533333333
3014,0.266666667
3015,0.382352941
3016,0.6
3017,0
3018,0.435185185
3019,0.372727273
3020,0.3125
3021,0.366197183
3022,0.536585366
3023,0.75
3024,0.55952381
3025,0.403846154
3026,0.5
3027,0.457627119
3028,0.588235294
3029,0.5
3030,0.477477477
3031,0.373333333
3032,0.464285714
3033,0.545454545
3034,0.422535211
3035,0.232142857
3036,0.590163934
3037,0.657142857
3038,0.428571429
3039,0.579710145
3040,0.034482759
3041,0.193548387
3042,0.25
3043,0.5
3044,0.346153846
3045,0.333333333
3046,0.216666667
3047,0.533333333
3048,0.491525424
3049,0.318181818
3050,0.283333333
3051,0.347222222
3052,0.609756098
3053,0.52
3054,0.157894737
3055,0.875
3056,0.5
3057,0.435185185
3058,0
3059,0.536585366
3060,0.53125
3061,0.641025641
3062,0.368421053
3063,0.5
3064,0.505494505
3065,0.316666667
3066,0
3067,0.333333333
3068,0.5625
3069,0.434782609
3070,0.455284553
3071,0.298245614
3072,0.416666667
3073,0.404255319
3074,0.6
3075,0.464285714
3076,0.428571429
3077,0.657142857
3078,0.516129032
3079,0.583333333
3080,0
3081,0.456521739
3082,0.076923077
3083,0.224489796
3084,0.727272727
3085,0.3125
3086,0.568181818
3087,0.359223301
3088,0.543478261
3089,0.546296296
3090,0.712328767
3091,0.794117647
3092,0.162162162
3093,0.193548387
3094,0.476190476
3095,0.541666667
3096,0.434782609
3097,0.1
3098,0.703703704
3099,0.480769231
3100,0.307692308
3101,0.485714286
3102,0.325301205
3103,0.457627119
3104,0.444444444
3105,0.25
3106,0.333333333
3107,0.579710145
3108,0.403846154
3109,0.418604651
3110,0.117647059
3111,0.464285714
3112,0.224489796
3113,0.256097561
3114,0.226600985
3115,0.333333333
3116,0.511627907
3117,0.545454545
3118,0.5
3119,0.323308271
3120,0.436363636
3121,0.366666667
3122,0.275862069
3123,0.5
3124,0.677419355
3125,0.628571429
3126,0.580645161
3127,0.590163934
3128,0.576086957
3129,0.375
3130,0.4375
3131,0.387096774
3132,0.345454545
3133,0.4
3134,0.363636364
3135,0.75
3136,0.444444444
3137,0.5
3138,0.506024096
3139,0.256097561
3140,0.397058824
3141,0.5
3142,0.5
3143,0.588235294
3144,0.347222222
3145,0.285714286
3146,0.372727273
3147,0.423076923
3148,0.570093458
3149,0.494845361
3150,0.626666667
3151,0.333333333
3152,0.5
3153,0.48
3154,0.565217391
3155,0.558139535
3156,0.111111111
3157,0.530120482
3158,0.292682927
3159,0.490196078
3160,0.076923077
3161,0.431372549
3162,0.490566038
3163,0.333333333
3164,0.367346939
3165,0.555555556
3166,0.1
3167,0.509090909
3168,0.589285714
3169,0.404255319
3170,0.571428571
3171,0.520833333
3172,0.193548387
3173,0.55952381
3174,0.344827586
3175,0.636363636
3176,0.533333333
3177,0.782178218
3178,0.25
3179,0.194444444
3180,0.708333333
3181,0.485714286
3182,0.225
3183,0.657142857
3184,0.2
3185,0
3186,0.287401575
3187,0.632653061
3188,0.344262295
3189,0.580645161
3190,0.397058824
3191,0.638297872
3192,0.5
3193,0.533333333
3194,0.482758621
3195,0.509433962
3196,0.547945205
3197,0.490566038
3198,0.483870968
3199,0.5
3200,0.475
3201,0.727272727
3202,0.375
3203,0.347222222
3204,0.431372549
3205,0.543859649
3206,0.607142857
3207,0.589041096
3208,0.5
3209,0.298245614
3210,0.759259259
3211,0.555555556
3212,0.523809524
3213,0.431034483
3214,0.604651163
3215,0.226600985
3216,0.166666667
3217,0.290697674
3218,0.1875
3219,0.508196721
3220,0.590909091
3221,0.25
3222,0.292682927
3223,0.347222222
3224,0.26
3225,0.541666667
3226,0.432432432
3227,0.350649351
3228,0.369565217
3229,0.75257732
3230,0.193548387
3231,0.4
3232,0.375
3233,0.659090909
3234,0.404761905
3235,0.283333333
3236,0.615384615
3237,0.344262295
3238,0.64516129
3239,0.351351351
3240,0.925925926
3241,0.42
3242,0.333333333
3243,0.594059406
3244,0.41025641
3245,0.655737705
3246,0.1
3247,0.5
3248,0.333333333
3249,0.313432836
3250,0.5
3251,0.346153846
3252,0.263636364
3253,0
3254,0.411764706
3255,0.64516129
3256,0.25
3257,0.384615385
3258,0.333333333
3259,0.75
3260,0.615384615
3261,0.445945946
3262,0.1875
3263,0.494845361
3264,0.519230769
3265,0.4
3266,0.432432432
3267,0.287401575
3268,0.666666667
3269,0.344262295
3270,0.303030303
3271,0.508196721
3272,0.292682927
3273,0
3274,0.674698795
3275,0.5625
3276,0.361702128
3277,0.888888889
3278,0.3125
3279,0.275
3280,0.26
3281,0.25
3282,0.403846154
3283,0.456521739
3284,0.846153846
3285,0.351351351
3286,0.509803922
3287,0.551724138
3288,0.4
3289,0.527777778
3290,0.346153846
3291,0.333333333
3292,0.2
3293,0.246575342
3294,0.35
3295,0.611940299
3296,0.390243902
3297,0.411764706
3298,0.533333333
3299,0.111111111
3300,0.540540541
3301,0.558139535
3302,0
3303,0.423076923
3304,0.550561798
3305,0.1875
3306,0.763157895
3307,0.571428571
3308,0.5
3309,0.35106383
3310,0.346153846
3311,0.595238095
3312,0.39516129
3313,0.532110092
3314,0.659090909
3315,0.1
3316,0
3317,0.78125
3318,0.692307692
3319,0.75257732
3320,0.6
3321,0.384615385
3322,0.583333333
3323,0.5
3324,0
3325,0.333333333
3326,0.381818182
3327,0.523809524
3328,0.5
3329,0.375
3330,0.550561798
3331,0.64516129
3332,0.2
3333,0.329411765
3334,0.422222222
3335,0
3336,0.27027027
3337,0.666666667
3338,0.390243902
3339,0.615384615
3340,0.176470588
3341,0.193548387
3342,0.368
3343,0.581818182
3344,0
3345,0.5
3346,0.3125
3347,0.741935484
3348,0.258064516
3349,0.453488372
3350,0.540540541
3351,0.333333333
3352,0.333333333
3353,0
3354,0.548387097
3355,0.41025641
3356,0.333333333
3357,0.576923077
3358,0.627906977
3359,0.416666667
3360,0.428571429
3361,0.375
3362,0.304
3363,0.5
3364,0.489795918
3365,0.292682927
3366,0.582278481
3367,0.6
3368,0.520833333
3369,0.417910448
3370,0.75257732
3371,0.375
3372,0.486486486
3373,0.764705882
3374,0
3375,0.272727273
3376,0.571428571
3377,0.25
3378,0.684210526
3379,0.432432432
3380,0.396226415
3381,0.076923077
3382,0.516129032
3383,0.451612903
3384,0.25
3385,0.666666667
3386,0.282352941
3387,0.352941176
3388,0.708333333
3389,0.5
3390,0.479166667
3391,0.574074074
3392,0.430379747
3393,0.574468085
3394,0.5
3395,0
3396,0
3397,0.636363636
3398,0.432432432
3399,0.25
3400,0.615384615
3401,0.333333333
3402,0.65
3403,0.652777778
3404,0.580645161
3405,0.714285714
3406,0.571428571
3407,0.193548387
3408,0.076923077
3409,0.725806452
3410,0.571428571
3411,0.444444444
3412,0.227272727
3413,0.565217391
3414,0
3415,0.316666667
3416,0.302631579
3417,0.371428571
3418,0.272727273
3419,0.431372549
3420,0.486486486
3421,0.575757576
3422,0
3423,0.324324324
3424,0.511627907
3425,0.346153846
3426,0.222222222
3427,0
3428,0.333333333
3429,0.2
3430,0.344262295
3431,0.383561644
3432,0.508196721
3433,0.540229885
3434,0.458823529
